date,code,open,high,low,close
2019-02-25,sh.601068,5.6500,5.9600,5.6000,5.9100
2019-02-25,sh.601069,14.6300,15.5000,14.6300,15.3000
2019-02-25,sh.601086,5.8000,6.0500,5.7900,6.0200
2019-02-25,sh.601088,19.5400,20.6100,19.5200,20.6000
2019-02-25,sh.601098,12.9400,13.3200,12.9400,13.2800
2019-02-25,sh.601099,3.3900,3.5100,3.2600,3.5100
2019-02-25,sh.601100,28.0500,29.7100,28.0500,28.7800
2019-02-25,sh.601101,6.2900,6.6200,6.2900,6.6100
2019-02-25,sh.601106,3.0300,3.3100,3.0300,3.3100
2019-02-25,sh.601107,3.7100,3.8600,3.7000,3.8400
2019-02-25,sh.601108,10.3000,10.9100,10.0100,10.9100
2019-02-25,sh.601111,9.8400,10.3800,9.8400,10.2100
2019-02-25,sh.601113,7.5000,8.1800,7.4700,7.9200
2019-02-25,sh.601116,11.9500,12.5000,11.8500,12.3500
2019-02-25,sh.601117,5.8500,6.1400,5.8200,6.1100
2019-02-25,sh.601118,5.1500,5.3600,5.0900,5.3300
2019-02-25,sh.601126,6.1000,6.2800,6.0500,6.2600
2019-02-25,sh.601127,16.7000,17.0900,16.6600,17.0700
2019-02-25,sh.601128,7.2400,7.6900,7.1100,7.6900
2019-02-25,sh.601137,7.8600,8.2100,7.8600,8.1600
2019-02-25,sh.601138,14.4500,15.3500,14.3000,15.1600
2019-02-25,sh.601139,5.8100,6.0000,5.8100,5.9800
2019-02-25,sh.601155,32.4300,32.9800,31.6200,32.4300
2019-02-25,sh.601158,5.9000,6.0600,5.8700,6.0400
2019-02-25,sh.601162,9.0000,9.4200,8.8500,9.4200
2019-02-25,sh.601163,11.9300,12.5800,11.9300,12.4900
2019-02-25,sh.601166,16.7300,17.7700,16.7200,17.6900
2019-02-25,sh.601168,6.0500,6.4200,6.0300,6.3900
2019-02-25,sh.601169,6.1000,6.5500,6.1000,6.4800
2019-02-25,sh.601177,11.9000,12.8700,11.7800,12.7000
2019-02-25,sh.601179,3.9300,4.2900,3.9000,4.1800
2019-02-25,sh.601186,10.7300,11.3800,10.6300,11.3700
2019-02-25,sh.601188,3.2500,3.3700,3.2300,3.3600
2019-02-25,sh.601198,13.5200,14.1600,13.2500,14.1600
2019-02-25,sh.601199,3.8400,3.9800,3.8200,3.9600
2019-02-25,sh.601200,14.7600,15.2600,14.7100,15.2600
2019-02-25,sh.601208,5.6300,5.8800,5.5500,5.7700
2019-02-25,sh.601211,20.0500,21.4500,20.0500,21.4500
2019-02-25,sh.601212,3.4600,3.6300,3.4100,3.6000
2019-02-25,sh.601216,3.3700,3.4400,3.2100,3.4400
2019-02-25,sh.601218,2.8100,2.9600,2.7900,2.9400
2019-02-25,sh.601222,5.6600,6.0700,5.5500,5.9500
2019-02-25,sh.601225,8.5200,8.8700,8.4500,8.8500
2019-02-25,sh.601226,4.1900,4.4200,4.1700,4.3900
2019-02-25,sh.601228,4.7900,4.8800,4.7200,4.8600
2019-02-25,sh.601229,11.8300,12.7900,11.7700,12.6400
2019-02-25,sh.601231,12.6500,12.7500,12.3000,12.5900
2019-02-25,sh.601233,12.5200,13.0400,12.3500,12.9400
2019-02-25,sh.601238,12.3500,12.6000,12.0300,12.5200
2019-02-25,sh.601258,1.3800,1.4700,1.3700,1.4600
2019-02-25,sh.601288,3.7000,3.9000,3.6900,3.8800
2019-02-25,sh.601298,7.0400,7.3000,6.9400,7.2700
2019-02-25,sh.601311,9.9800,10.3100,9.8300,10.2300
2019-02-25,sh.601318,68.2200,73.0000,68.1400,73.0000
2019-02-25,sh.601319,6.8000,7.2600,6.7000,7.2600
2019-02-25,sh.601326,3.3200,3.4500,3.2600,3.4500
2019-02-25,sh.601328,6.2200,6.5400,6.2100,6.5400
2019-02-25,sh.601330,12.6100,13.1800,12.6100,13.1000
2019-02-25,sh.601333,3.6600,3.7700,3.6400,3.7500
2019-02-25,sh.601336,47.3000,50.3800,47.3000,50.3800
2019-02-25,sh.601339,5.0200,5.2200,5.0100,5.2200
2019-02-25,sh.601360,24.5000,25.4800,23.5000,25.3200
2019-02-25,sh.601366,6.6000,6.8600,6.6000,6.8400
2019-02-25,sh.601368,6.0900,6.3400,6.0900,6.3200
2019-02-25,sh.601369,6.4300,6.6200,6.4200,6.6000
2019-02-25,sh.601375,5.5200,5.8100,5.3400,5.8100
2019-02-25,sh.601377,7.1800,7.5100,7.0300,7.5100
2019-02-25,sh.601388,2.3700,2.5400,2.3000,2.4900
2019-02-25,sh.601390,7.0800,7.3800,7.0400,7.3800
2019-02-25,sh.601398,5.5700,5.9000,5.5700,5.9000
2019-02-25,sh.601500,6.8900,7.2200,6.8900,7.1600
2019-02-25,sh.601515,9.3600,10.1400,9.2800,9.7200
2019-02-25,sh.601518,3.0900,3.2500,3.0400,3.2100
2019-02-25,sh.601519,5.8900,5.8900,5.8900,5.8900
2019-02-25,sh.601555,9.4600,9.9700,9.2000,9.9700
2019-02-25,sh.601558,1.2300,1.2800,1.2300,1.2700
2019-02-25,sh.601566,13.4400,13.8600,13.3500,13.8600
2019-02-25,sh.601567,6.2700,6.6500,6.2700,6.6300
2019-02-25,sh.601577,9.4500,10.1400,9.2800,10.1400
2019-02-25,sh.601579,9.7000,9.7800,9.4000,9.7300
2019-02-25,sh.601588,3.1100,3.2600,3.0800,3.2300
2019-02-25,sh.601595,13.8200,14.3300,13.7200,14.3000
2019-02-25,sh.601598,4.5800,4.7900,4.5600,4.7700
2019-02-25,sh.601599,3.4100,3.5700,3.3700,3.5600
2019-02-25,sh.601600,3.9100,4.1500,3.9100,4.1300
2019-02-25,sh.601601,34.2100,36.8000,34.2100,36.8000
2019-02-25,sh.601606,14.2300,15.2500,14.0800,14.8900
2019-02-25,sh.601607,17.7300,18.4200,17.7200,18.3900
2019-02-25,sh.601608,3.0400,3.3000,3.0400,3.3000
2019-02-25,sh.601611,7.7100,7.7900,7.4500,7.7800
2019-02-25,sh.601615,11.8000,12.4900,11.8000,12.2400
2019-02-25,sh.601616,4.1000,4.3600,4.0800,4.3300
2019-02-25,sh.601618,3.1100,3.2700,3.0900,3.2700
2019-02-25,sh.601619,5.4900,5.8200,5.4600,5.7300
2019-02-25,sh.601628,27.0000,28.5600,26.9500,28.5600
2019-02-25,sh.601633,8.2500,8.4400,8.0800,8.3200
2019-02-25,sh.601636,4.3000,4.5200,4.2500,4.4700
2019-02-25,sh.601666,3.8700,4.0600,3.8600,4.0500
2019-02-25,sh.601668,6.0500,6.3200,6.0300,6.3200
2019-02-25,sh.601669,5.1600,5.4700,5.1600,5.4400
2019-02-25,sh.601677,9.8400,10.1500,9.7400,10.1400
2019-02-25,sh.601678,4.8000,5.0400,4.7800,4.9900
2019-02-25,sh.601688,23.7200,24.6300,23.0800,24.6300
2019-02-25,sh.601689,15.4400,16.1200,15.3600,16.0400
2019-02-25,sh.601699,7.7000,8.0300,7.6400,8.0100
2019-02-25,sh.601700,10.2600,10.6300,10.2500,10.6300
2019-02-25,sh.601717,5.9100,6.1300,5.9000,6.1300
2019-02-25,sh.601718,3.6900,3.9500,3.6800,3.9100
2019-02-25,sh.601727,5.2500,5.4900,5.2200,5.4900
2019-02-25,sh.601766,8.9100,9.5700,8.9100,9.5500
2019-02-25,sh.601777,4.3600,4.5500,4.3300,4.5200
2019-02-25,sh.601788,13.8000,13.8900,13.1200,13.8900
2019-02-25,sh.601789,3.5200,3.6800,3.4900,3.6400
2019-02-25,sh.601798,5.2800,5.4200,5.2500,5.4200
2019-02-25,sh.601799,54.8800,57.0700,54.8800,56.5700
2019-02-25,sh.601800,11.4700,12.2400,11.3300,12.2300
2019-02-25,sh.601801,7.3600,7.6700,7.2900,7.6100
2019-02-25,sh.601808,9.1000,9.8400,9.0800,9.6400
2019-02-25,sh.601811,12.8000,13.5000,12.2500,13.3200
2019-02-25,sh.601818,4.0700,4.3500,4.0700,4.2900
2019-02-25,sh.601828,11.8800,12.4900,11.8800,12.3900
2019-02-25,sh.601838,8.3700,9.0200,8.2200,9.0200
2019-02-25,sh.601857,7.5800,7.8500,7.5800,7.8500
2019-02-25,sh.601858,10.5600,10.8500,10.1900,10.7200
2019-02-25,sh.601860,6.3000,6.5800,6.1700,6.5800
2019-02-25,sh.601865,5.1000,5.1000,5.1000,5.1000
2019-02-25,sh.601866,2.5800,2.6900,2.5600,2.6900
2019-02-25,sh.601869,47.5400,49.2500,46.1200,48.3400
2019-02-25,sh.601872,4.2800,4.4600,4.2600,4.4500
2019-02-25,sh.601877,25.8100,27.1000,25.8100,26.5600
2019-02-25,sh.601878,10.3100,10.6300,9.8600,10.6300
2019-02-25,sh.601880,2.1100,2.2300,2.0700,2.2200
2019-02-25,sh.601881,11.0000,11.2000,10.5800,11.2000
2019-02-25,sh.601882,8.2200,8.4000,8.0700,8.3700
2019-02-25,sh.601886,8.3900,8.6800,8.2700,8.5000
2019-02-25,sh.601888,63.0000,64.9200,62.2100,64.7700
2019-02-25,sh.601890,4.1100,4.3700,4.1100,4.3200
2019-02-25,sh.601898,4.8600,5.0500,4.8500,5.0400
2019-02-25,sh.601899,3.5100,3.7700,3.5000,3.7400
2019-02-25,sh.601900,9.3500,9.7400,9.3100,9.6900
2019-02-25,sh.601901,7.6500,8.0500,7.4000,8.0500
2019-02-25,sh.601908,3.9800,4.2700,3.9600,4.2600
2019-02-25,sh.601918,3.2000,3.3500,3.1800,3.3300
2019-02-25,sh.601919,4.6800,4.9900,4.6700,4.9500
2019-02-25,sh.601928,8.0200,8.2900,7.9700,8.2100
2019-02-25,sh.601929,2.3400,2.4700,2.3400,2.4400
2019-02-25,sh.601933,8.9000,9.1500,8.7900,9.1000
2019-02-25,sh.601939,7.0000,7.4400,6.9700,7.3800
2019-02-25,sh.601949,4.7800,4.9700,4.7300,4.9700
2019-02-25,sh.601952,7.1000,7.3500,7.0600,7.3400
2019-02-25,sh.601958,6.6300,6.9800,6.6300,6.9400
2019-02-25,sh.601965,8.2100,8.3800,8.0300,8.3700
2019-02-25,sh.601966,15.2500,16.5300,15.2500,16.5000
2019-02-25,sh.601968,4.6800,4.9000,4.6500,4.8900
2019-02-25,sh.601969,4.9800,5.1700,4.9200,5.1600
2019-02-25,sh.601975,2.2600,2.3200,2.2600,2.3200
2019-02-25,sh.601985,5.6000,6.1100,5.6000,6.0000
2019-02-25,sh.601988,3.7000,3.9000,3.7000,3.8800
2019-02-25,sh.601989,4.7400,5.1800,4.7300,5.0700
2019-02-25,sh.601990,11.8300,11.8300,11.3100,11.8300
2019-02-25,sh.601991,3.2000,3.3300,3.1900,3.3300
2019-02-25,sh.601992,3.6700,3.8900,3.6500,3.8500
2019-02-25,sh.601996,3.2500,3.3500,3.2300,3.3500
2019-02-25,sh.601997,12.1000,13.1700,12.1000,13.1700
2019-02-25,sh.601998,5.9700,6.5000,5.9500,6.4700
2019-02-25,sh.601999,6.0400,6.3500,5.9900,6.3000
2019-02-25,sh.603000,15.8400,15.8400,15.8400,15.8400
2019-02-25,sh.603001,10.6400,11.0500,10.6400,11.0000
2019-02-25,sh.603002,4.0600,4.2600,4.0400,4.2300
2019-02-25,sh.603003,7.6800,8.0300,7.6700,8.0000
2019-02-25,sh.603005,19.2500,20.5300,19.2500,20.0000
2019-02-25,sh.603006,12.1900,12.6600,12.0500,12.4500
2019-02-25,sh.603007,9.4600,9.8400,9.4600,9.7200
2019-02-25,sh.603008,9.6000,10.1900,9.5600,10.0800
2019-02-25,sh.603009,6.3400,6.6000,6.3200,6.5900
2019-02-25,sh.603010,14.0000,14.6500,13.9000,14.4900
2019-02-25,sh.603011,5.2900,5.5200,5.2700,5.4700
2019-02-25,sh.603012,8.2200,8.5000,8.1300,8.4500
2019-02-25,sh.603013,16.9700,17.6000,16.8500,17.5200
2019-02-25,sh.603015,6.9400,7.3700,6.9400,7.2800
2019-02-25,sh.603016,19.5500,20.3000,19.3200,20.2600
2019-02-25,sh.603017,15.0900,15.9800,14.5800,15.7000
2019-02-25,sh.603018,16.9600,17.7900,16.8900,17.7700
2019-02-25,sh.603019,45.6000,48.5200,45.5900,47.3300
2019-02-25,sh.603020,8.1000,8.3200,8.0900,8.3000
2019-02-25,sh.603021,6.4900,6.6400,6.4000,6.5700
2019-02-25,sh.603022,7.7500,8.0200,7.6800,7.9900
2019-02-25,sh.603023,5.3300,5.5900,5.2800,5.5600
2019-02-25,sh.603025,10.9400,11.7700,10.9400,11.5600
2019-02-25,sh.603026,23.0700,23.5500,22.9100,23.3400
2019-02-25,sh.603027,18.2000,19.1500,18.1100,19.1200
2019-02-25,sh.603028,8.1500,8.3900,8.1200,8.3400
2019-02-25,sh.603029,14.1900,14.6500,14.0600,14.6200
2019-02-25,sh.603030,6.2000,6.7900,6.1800,6.6300
2019-02-25,sh.603031,12.0600,12.4500,12.0400,12.4100
2019-02-25,sh.603032,26.4300,28.0000,26.1000,27.8200
2019-02-25,sh.603033,22.5300,22.7000,22.2100,22.6800
2019-02-25,sh.603035,12.6900,13.2700,12.6900,13.1700
2019-02-25,sh.603036,12.2100,12.6600,12.1100,12.5800
2019-02-25,sh.603037,19.6800,20.1900,19.4600,20.1200
2019-02-25,sh.603038,18.0700,19.1600,18.0700,18.5400
2019-02-25,sh.603039,89.8800,95.1500,87.0000,89.9000
2019-02-25,sh.603040,26.3700,27.7500,26.2800,27.3300
2019-02-25,sh.603041,14.6700,15.1500,14.6700,15.1100
2019-02-25,sh.603042,14.0800,14.6400,13.9000,14.6400
2019-02-25,sh.603043,30.0200,30.9000,29.7200,30.9000
2019-02-25,sh.603045,28.1000,29.2300,27.7800,28.7900
2019-02-25,sh.603050,13.5000,14.1700,13.3000,14.0100
2019-02-25,sh.603055,12.5200,12.9000,12.4500,12.8000
2019-02-25,sh.603056,18.2000,19.1800,17.8400,19.0300
2019-02-25,sh.603058,10.9800,11.6400,10.9800,11.4500
2019-02-25,sh.603059,34.3200,36.2600,33.7500,35.7300
2019-02-25,sh.603060,23.5000,24.0100,23.0500,23.7600
2019-02-25,sh.603063,8.4400,9.2600,8.3100,9.2500
2019-02-25,sh.603066,7.4000,7.6400,7.2900,7.6100
2019-02-25,sh.603067,8.6500,9.1200,8.6000,9.0200
2019-02-25,sh.603069,7.0100,7.3100,7.0000,7.2800
2019-02-25,sh.603076,24.2100,25.1800,24.1800,25.1000
2019-02-25,sh.603077,1.7800,1.9500,1.7800,1.8900
2019-02-25,sh.603078,29.0300,31.6000,29.0200,30.9400
2019-02-25,sh.603079,17.6000,18.1800,17.4700,18.1600
2019-02-25,sh.603080,19.9600,21.0000,19.7700,20.7900
2019-02-25,sh.603081,14.4500,15.8800,14.4500,15.5600
2019-02-25,sh.603083,26.0100,27.5900,26.0100,27.1600
2019-02-25,sh.603085,8.2000,8.6400,8.1800,8.5900
2019-02-25,sh.603086,25.2600,25.9300,25.0600,25.8900
2019-02-25,sh.603088,12.4100,12.9400,12.0300,12.9300
2019-02-25,sh.603089,18.5600,19.0000,18.2700,18.9800
2019-02-25,sh.603090,13.8800,14.3600,13.8800,14.2500
2019-02-25,sh.603096,63.5000,67.3800,63.5000,66.4500
2019-02-25,sh.603098,15.1500,15.5100,14.7300,15.4900
2019-02-25,sh.603099,10.1700,11.1800,10.1700,11.0800
2019-02-25,sh.603100,9.5100,9.9300,9.5000,9.8900
2019-02-25,sh.603101,12.7800,13.1700,12.7000,13.1700
2019-02-25,sh.603103,23.3000,25.1100,23.1200,24.7900
2019-02-25,sh.603105,15.5100,16.8800,15.3700,16.4800
2019-02-25,sh.603106,12.4000,12.7700,12.0900,12.7700
2019-02-25,sh.603108,8.1900,8.7400,8.1900,8.6300
2019-02-25,sh.603110,12.9700,13.2600,12.8000,13.2500
2019-02-25,sh.603111,4.5700,4.7600,4.5700,4.7300
2019-02-25,sh.603113,12.5500,13.1500,12.5100,13.0700
2019-02-25,sh.603116,8.0700,8.4200,7.2300,8.3600
2019-02-25,sh.603117,4.0300,4.1700,4.0000,4.1500
2019-02-25,sh.603118,8.1500,8.3800,8.0400,8.2700
2019-02-25,sh.603121,30.5500,33.9200,30.5500,33.5000
2019-02-25,sh.603123,6.1200,6.3400,6.1100,6.3000
2019-02-25,sh.603126,5.8100,6.1000,5.7900,6.0400
2019-02-25,sh.603127,60.7300,63.4700,60.2800,63.0000
2019-02-25,sh.603128,5.8500,6.0700,5.8200,6.0600
2019-02-25,sh.603129,18.8600,19.6600,18.7600,19.4000
2019-02-25,sh.603131,19.8000,21.2200,19.7500,21.0200
2019-02-25,sh.603133,19.9900,20.5800,19.0200,20.1000
2019-02-25,sh.603136,31.0100,32.8800,31.0000,32.5900
2019-02-25,sh.603138,21.4200,22.5400,21.1000,21.9900
2019-02-25,sh.603139,16.1700,16.7900,16.0500,16.6900
2019-02-25,sh.603156,45.8000,47.3700,45.5100,47.3300
2019-02-25,sh.603157,8.3500,8.7200,8.3500,8.6600
2019-02-25,sh.603158,15.3200,15.8400,15.3000,15.8200
2019-02-25,sh.603159,19.0000,19.8600,19.0000,19.8200
2019-02-25,sh.603160,88.0000,92.6800,88.0000,91.7300
2019-02-25,sh.603161,14.6100,15.1900,14.6000,15.1900
2019-02-25,sh.603165,19.6800,20.3800,19.5500,20.3400
2019-02-25,sh.603166,5.8000,6.1600,5.8000,6.0800
2019-02-25,sh.603167,9.2200,9.5600,9.2200,9.4900
2019-02-25,sh.603168,7.2000,7.5000,7.1500,7.4800
2019-02-25,sh.603169,5.1000,5.4200,5.0500,5.3600
2019-02-25,sh.603177,9.9300,10.3300,9.9300,10.3000
2019-02-25,sh.603178,10.1000,10.8600,10.1000,10.6700
2019-02-25,sh.603179,17.7400,18.8000,17.6200,18.6500
2019-02-25,sh.603180,65.3200,68.2700,65.3100,68.0800
2019-02-25,sh.603181,18.7100,19.5300,18.7000,19.4400
2019-02-25,sh.603183,15.8800,16.9500,15.8800,16.6500
2019-02-25,sh.603185,54.3500,56.3000,54.1000,56.2100
2019-02-25,sh.603186,24.8000,27.3900,24.6600,27.3900
2019-02-25,sh.603187,44.9100,46.5000,44.8000,46.4800
2019-02-25,sh.603188,8.2000,8.4500,8.1100,8.4100
2019-02-25,sh.603189,11.6900,12.2800,11.6900,12.2500
2019-02-25,sh.603192,30.7800,31.8000,30.5600,31.7800
2019-02-25,sh.603196,9.0700,9.3900,9.0300,9.3400
2019-02-25,sh.603197,21.2500,23.4700,21.0000,23.1700
2019-02-25,sh.603198,15.2900,15.8800,15.2200,15.8700
2019-02-25,sh.603199,19.2200,20.1800,19.2200,20.0700
2019-02-25,sh.603200,31.7000,33.2500,31.7000,33.0700
2019-02-25,sh.603203,24.9500,25.4500,24.5200,25.2400
2019-02-25,sh.603208,27.9800,30.4800,27.9800,29.7100
2019-02-25,sh.603214,40.0600,41.3000,39.0000,40.9100
2019-02-25,sh.603218,19.6600,20.7900,19.4000,20.4800
2019-02-25,sh.603220,39.3000,41.8800,39.0000,40.6500
2019-02-25,sh.603222,15.3800,15.7000,15.3600,15.5500
2019-02-25,sh.603223,10.9000,11.2500,10.8300,11.2400
2019-02-25,sh.603225,17.7000,18.2800,17.5700,18.2100
2019-02-25,sh.603226,17.8800,18.9900,17.8000,18.8700
2019-02-25,sh.603227,4.1800,4.3500,4.1700,4.3300
2019-02-25,sh.603228,63.9900,68.9900,63.0200,67.5000
2019-02-25,sh.603229,12.1900,12.8500,12.1900,12.7000
2019-02-25,sh.603232,32.9900,34.9000,32.4600,33.4800
2019-02-25,sh.603233,44.4400,46.4900,43.7800,46.1200
2019-02-25,sh.603238,18.8100,19.3800,18.7400,19.3200
2019-02-25,sh.603239,10.6900,11.1400,10.6500,11.0800
2019-02-25,sh.603258,16.6600,17.5600,16.6400,17.5300
2019-02-25,sh.603259,85.1100,88.8800,84.6000,88.7300
2019-02-25,sh.603260,57.6500,58.5000,55.7500,57.5100
2019-02-25,sh.603266,14.7500,15.1900,14.6300,15.1800
2019-02-25,sh.603268,17.8900,18.6400,17.7100,18.4500
2019-02-25,sh.603269,15.3500,16.2000,15.2200,16.1700
2019-02-25,sh.603277,9.5800,9.9700,9.5800,9.9700
2019-02-25,sh.603278,16.3600,16.8400,16.3600,16.8300
2019-02-25,sh.603283,18.6800,19.3900,18.3500,19.3200
2019-02-25,sh.603286,14.8500,15.1800,14.7300,15.1700
2019-02-25,sh.603288,76.0100,78.6600,76.0100,78.4000
2019-02-25,sh.603289,8.4500,8.9700,8.4500,8.8500
2019-02-25,sh.603297,47.2000,49.4600,46.4900,49.1200
2019-02-25,sh.603298,13.9400,14.4100,13.8900,14.2900
2019-02-25,sh.603299,5.9700,6.2800,5.9300,6.2500
2019-02-25,sh.603300,5.3000,5.7100,5.2000,5.6900
2019-02-25,sh.603301,31.8800,33.3000,31.7800,33.1500
2019-02-25,sh.603303,12.9200,13.4900,12.7900,13.3800
2019-02-25,sh.603305,30.3000,32.1100,30.3000,32.0700
2019-02-25,sh.603306,15.3000,15.9500,15.2000,15.9000
2019-02-25,sh.603308,10.0700,10.4900,9.9500,10.4000
2019-02-25,sh.603309,10.6100,11.1500,10.5900,11.1100
2019-02-25,sh.603311,10.7500,11.1000,10.7000,11.0900
2019-02-25,sh.603313,23.5500,24.4600,23.2000,24.2600
2019-02-25,sh.603315,12.9500,13.4200,12.7700,13.2700
2019-02-25,sh.603316,7.9700,8.2700,7.9700,8.2700
2019-02-25,sh.603318,12.7700,13.9700,12.7700,13.9500
2019-02-25,sh.603319,23.5600,24.3000,23.5100,24.2400
2019-02-25,sh.603320,18.3600,18.9300,18.1200,18.8800
2019-02-25,sh.603321,8.5700,9.2000,8.5700,9.0400
2019-02-25,sh.603322,34.6100,36.4900,34.1200,35.6900
2019-02-25,sh.603323,7.4300,7.9600,7.3000,7.9600
2019-02-25,sh.603326,11.2000,11.5600,11.2000,11.5500
2019-02-25,sh.603328,11.4700,11.8000,11.3600,11.7300
2019-02-25,sh.603329,15.9900,16.9700,15.9900,16.8400
2019-02-25,sh.603330,21.8900,24.3400,21.5000,24.3400
2019-02-25,sh.603331,15.5000,15.9600,15.4100,15.9200
2019-02-25,sh.603332,38.0000,39.7200,37.8100,39.5600
2019-02-25,sh.603333,6.4800,6.6600,6.4100,6.6300
2019-02-25,sh.603335,6.1000,6.3400,6.0600,6.2900
2019-02-25,sh.603336,16.5000,17.2300,16.5000,17.1200
2019-02-25,sh.603337,37.9400,41.0500,37.6000,39.9500
2019-02-25,sh.603338,68.1500,72.9800,68.1500,72.2600
2019-02-25,sh.603339,16.8500,17.6900,16.8500,17.6900
2019-02-25,sh.603345,34.4900,35.1000,33.8700,35.0900
2019-02-25,sh.603348,22.3900,23.1800,22.1500,23.1100
2019-02-25,sh.603351,59.6000,62.5000,59.5600,62.0300
2019-02-25,sh.603355,23.8500,24.6300,23.6500,24.5500
2019-02-25,sh.603356,13.8800,14.1900,13.6400,14.1700
2019-02-25,sh.603357,19.2000,19.8800,19.0000,19.8100
2019-02-25,sh.603358,11.9700,12.5900,11.9000,12.3900
2019-02-25,sh.603359,17.1000,17.9800,17.1000,17.5200
2019-02-25,sh.603360,16.2800,16.8900,16.0300,16.6800
2019-02-25,sh.603363,10.8900,11.5500,10.7100,11.2400
2019-02-25,sh.603365,15.7900,16.3800,15.6800,16.3000
2019-02-25,sh.603366,4.3300,4.8000,4.3100,4.8000
2019-02-25,sh.603367,15.9300,16.6400,15.9300,16.5800
2019-02-25,sh.603368,27.8300,29.0000,27.8300,28.9800
2019-02-25,sh.603369,19.0200,19.4200,18.4800,19.1900
2019-02-25,sh.603377,14.5500,15.0800,14.4500,14.9600
2019-02-25,sh.603378,14.6500,15.5500,14.3700,15.3100
2019-02-25,sh.603380,16.2800,16.6500,15.8800,16.5800
2019-02-25,sh.603383,49.0000,49.2800,48.2700,49.2800
2019-02-25,sh.603385,9.8100,10.2400,9.8000,10.1600
2019-02-25,sh.603386,16.1000,16.9000,16.1000,16.8600
2019-02-25,sh.603387,29.8500,31.4800,29.8000,31.0400
2019-02-25,sh.603388,11.3200,11.5300,11.0800,11.5300
2019-02-25,sh.603389,10.4900,11.5000,10.4500,11.2900
2019-02-25,sh.603393,32.0800,33.2200,32.0200,33.1000
2019-02-25,sh.603396,38.7000,41.2700,38.7000,41.2700
2019-02-25,sh.603398,12.4700,13.2900,12.4200,13.0500
2019-02-25,sh.603399,10.8800,11.7100,10.8600,11.4300
2019-02-25,sh.603416,27.6700,30.3700,27.4000,30.1300
2019-02-25,sh.603421,24.4000,25.3400,24.4000,25.2300
2019-02-25,sh.603429,26.0000,27.3200,24.9900,26.2900
2019-02-25,sh.603444,153.0300,160.3500,152.0000,160.1300
2019-02-25,sh.603456,7.2500,7.6900,7.2500,7.5400
2019-02-25,sh.603458,31.3800,32.6900,31.3500,32.6900
2019-02-25,sh.603466,16.4400,17.0000,16.2300,17.0000
2019-02-25,sh.603477,8.3600,8.6800,8.3600,8.6800
2019-02-25,sh.603486,55.4900,59.6700,55.1900,58.0300
2019-02-25,sh.603488,8.1000,8.4200,8.0400,8.3900
2019-02-25,sh.603496,28.0800,29.3800,27.6800,28.4400
2019-02-25,sh.603499,22.5900,23.9800,22.4000,23.6300
2019-02-25,sh.603500,12.3600,12.8400,12.3500,12.8200
2019-02-25,sh.603501,39.9900,41.7600,39.1300,40.8000
2019-02-25,sh.603505,14.7000,15.4300,14.6000,15.3100
2019-02-25,sh.603506,23.6400,24.6800,23.5200,24.4100
2019-02-25,sh.603507,27.3000,28.8000,27.3000,27.8600
2019-02-25,sh.603508,41.5500,44.1500,41.5500,44.0500
2019-02-25,sh.603515,30.0400,30.9000,29.7200,30.8600
2019-02-25,sh.603516,24.7000,25.6300,24.7000,25.3900
2019-02-25,sh.603517,38.0000,39.1000,37.2200,39.0400
2019-02-25,sh.603518,15.2100,15.6400,15.0800,15.5200
2019-02-25,sh.603519,8.7200,9.0600,8.7200,9.0500
2019-02-25,sh.603520,26.0500,28.0000,26.0500,26.7200
2019-02-25,sh.603527,11.4400,11.9900,11.4300,11.9500
2019-02-25,sh.603528,6.7300,7.0800,6.7300,7.0300
2019-02-25,sh.603533,19.4100,19.7500,18.8700,19.5100
2019-02-25,sh.603535,20.2000,20.7300,20.0200,20.6900
2019-02-25,sh.603536,8.7500,9.0000,8.7100,8.9800
2019-02-25,sh.603538,18.9600,19.6500,18.7800,19.6500
2019-02-25,sh.603555,6.4000,6.6700,6.2300,6.5700
2019-02-25,sh.603556,14.9000,15.4200,14.9000,15.4200
2019-02-25,sh.603557,7.9300,8.2400,7.9100,8.2000
2019-02-25,sh.603558,10.3600,10.6000,10.1000,10.5300
2019-02-25,sh.603559,23.7500,24.6300,23.3400,24.2800
2019-02-25,sh.603566,13.1400,13.6100,13.0800,13.6000
2019-02-25,sh.603567,12.2900,12.7100,12.2100,12.7000
2019-02-25,sh.603568,23.5600,24.3600,23.2000,24.3400
2019-02-25,sh.603569,11.8400,12.2100,11.7600,12.1900
2019-02-25,sh.603577,10.4700,10.7900,10.2700,10.7600
2019-02-25,sh.603578,20.2200,20.9000,20.0800,20.7800
2019-02-25,sh.603579,31.8000,34.6400,31.8000,34.0800
2019-02-25,sh.603580,16.1000,16.6800,16.0900,16.6800
2019-02-25,sh.603583,65.0000,68.5000,64.7000,67.2600
2019-02-25,sh.603585,22.3300,23.1000,22.2200,22.9800
2019-02-25,sh.603586,14.2500,14.8200,14.2100,14.7400
2019-02-25,sh.603587,23.2300,24.3800,23.2300,24.3600
2019-02-25,sh.603588,9.1900,9.4500,9.1100,9.4100
2019-02-25,sh.603589,44.5800,46.0200,44.0000,45.9700
2019-02-25,sh.603590,34.0700,35.5000,33.6100,35.2300
2019-02-25,sh.603595,41.7200,43.8000,41.0600,42.6100
2019-02-25,sh.603596,20.5600,21.3300,20.3600,21.1900
